cpd04173	C06801	M00783 
cpd09119	C12366	M00783 
cpd09120	C12367	M00783 
cpd09121	C12368	M00783 
cpd09122	C12369	M00783 
cpd09123	C12370	M00783 
cpd09124	C12371	M00783 
cpd09131	C12378	M00783 
cpd09132	C12379	M00783 
cpd09132	C12379	M00784 
cpd09134	C12381	M00784 
cpd00051	C00062	M00785 
cpd00054	C00065	M00785 
cpd00064	C00077	M00785 
cpd00722	C00979	M00785 
cpd03527	C05933	M00785 
cpd04338	C07044	M00785 
cpd05036	C08057	M00785 
cpd31248	C20639	M00785 
cpd31255	C20651	M00785 
cpd00065	C00078	M00786 
cpd00129	C00148	M00786 
cpd21284	C20045	M00786 
cpd31155	C20512	M00786 
cpd31156	C20513	M00786 
cpd31192	C20563	M00786 
cpd31193	C20564	M00786 
cpd31223	C20604	M00786 
cpd31224	C20605	M00786 
cpd31225	C20607	M00786 
cpd31241	C20630	M00786 
cpd00219	C00254	M00787 
cpd00289	C00353	M00788 
cpd21057	C19814	M00788 
cpd21058	C19815	M00788 
cpd00065	C00078	M00789 
cpd20935	C19687	M00789 
cpd20936	C19688	M00789 
cpd20946	C19698	M00789 
cpd20947	C19699	M00789 
cpd20948	C19700	M00789 
cpd20949	C19701	M00789 
cpd00065	C00078	M00790 
cpd09228	C12491	M00790 
cpd20935	C19687	M00790 
cpd00089	C00103	M00793 
cpd00521	C11907	M00793 
cpd00522	C00688	M00793 
cpd00626	C00842	M00793 
cpd02113	C03319	M00793 
cpd08300	C00688	M00793 
cpd00521	C11907	M00794 
cpd08710	C11912	M00794 
cpd08723	C11926	M00794 
cpd00521	C11907	M00795 
cpd08307	C11460	M00795 
cpd08723	C11926	M00795 
cpd09224	C12481	M00795 
cpd00521	C11907	M00796 
cpd04021	C11908	M00796 
cpd08722	C11925	M00796 
cpd08730	C11933	M00796 
cpd00521	C11907	M00797 
cpd02616	C04268	M00797 
cpd04022	C11909	M00797 
cpd04023	C11910	M00797 
cpd04036	C11911	M00797 
cpd00521	C11907	M00798 
cpd04024	C06620	M00798 
cpd04035	C11916	M00798 
cpd08712	C11915	M00798 
cpd08725	C11928	M00798 
cpd18018	C18035	M00798 
cpd00521	C11907	M00799 
cpd04024	C06620	M00799 
cpd08718	C11921	M00799 
cpd08724	C11927	M00799 
cpd08725	C11928	M00799 
cpd00521	C11907	M00800 
cpd04024	C06620	M00800 
cpd08716	C11919	M00800 
cpd09089	C12318	M00800 
cpd00521	C11907	M00801 
cpd04024	C06620	M00801 
cpd04025	C11922	M00801 
cpd08717	C11920	M00801 
cpd08724	C11927	M00801 
cpd00521	C11907	M00802 
cpd04024	C06620	M00802 
cpd04025	C11922	M00802 
cpd18015	C18032	M00802 
cpd18016	C18033	M00802 
cpd18017	C18034	M00802 
cpd00521	C11907	M00803 
cpd04024	C06620	M00803 
cpd18012	C18029	M00803 
cpd18013	C18030	M00803 
cpd18014	C18031	M00803 
cpd00013	C00014	M00804 
cpd00075	C00088	M00804 
cpd00165	C00192	M00804 
cpd00209	C00244	M00804 
cpd19013	C00014	M00804 
cpd00065	C00078	M00805 
cpd01410	C02079	M00805 
cpd04552	C07349	M00805 
cpd00065	C00078	M00808 
cpd00199	C00232	M00810 
cpd00554	C00745	M00810 
cpd00777	C01056	M00810 
cpd00952	C01297	M00810 
cpd01946	C03043	M00810 
cpd01955	C03056	M00810 
cpd14710	C15986	M00810 
cpd14711	C15987	M00810 
cpd16501	C16386	M00810 
cpd00199	C00232	M00811 
cpd00778	C01059	M00811 
cpd14871	C16150	M00811 
cpd20821	C19567	M00811 
cpd20823	C19569	M00811 
cpd20880	C19631	M00811 
cpd24173	C20361	M00811 
cpd02616	C04268	M00814 
cpd04174	C06802	M00814 
cpd08894	C12112	M00815 
cpd00350	C00448	M00819 
cpd01266	C01841	M00819 
cpd21178	C19939	M00819 
cpd31080	C20397	M00819 
cpd31082	C20399	M00819 
cpd31083	C20400	M00819 
cpd31085	C20403	M00819 
cpd31086	C20404	M00819 
cpd31088	C20407	M00819 
cpd01820	C02811	M00823 
cpd02048	C03206	M00823 
cpd03977	C06570	M00823 
cpd03978	C06571	M00823 
cpd04031	C06627	M00823 
cpd04032	C06628	M00823 
cpd04033	C06629	M00823 
cpd04057	C06654	M00823 
cpd19561	C18295	M00823 
cpd03978	C06571	M00824 
cpd03978	C06571	M00825 
cpd00216	C00251	M00826 
cpd08297	C11448	M00826 
cpd08313	C11468	M00826 
cpd17073	C18054	M00826 
cpd20934	C19686	M00826 
cpd00069	C00082	M00827 
cpd13367	C11449	M00827 
cpd31369	C20810	M00827 
cpd00069	C00082	M00828 
cpd00070	C00083	M00829 
cpd01728	C02657	M00829 
cpd00070	C00083	M00830 
cpd00070	C00083	M00833 
cpd08314	C11469	M00833 
cpd00070	C00083	M00834 
cpd00216	C00251	M00835 
cpd01206	C01748	M00835 
cpd17073	C18054	M00835 
cpd17077	C19830	M00835 
cpd21073	C19831	M00835 
cpd03425	C05777	M00836 
cpd03426	C05778	M00836 
cpd00129	C00148	M00837 
cpd13438	C12470	M00837 
cpd13440	C12483	M00837 
cpd00129	C00148	M00838 
cpd01741	C02679	M00838 
cpd08816	C12023	M00838 
cpd11468	C05223	M00838 
cpd13438	C12470	M00838 
cpd13440	C12483	M00838 
cpd00038	C00044	M00840 
cpd00087	C00101	M00840 
cpd00330	C00415	M00840 
cpd00683	C00921	M00840 
cpd00954	C01300	M00840 
cpd00957	C01304	M00840 
cpd02920	C04807	M00840 
cpd02961	C04874	M00840 
cpd03521	C05925	M00840 
cpd00038	C00044	M00841 
cpd00087	C00101	M00841 
cpd00330	C00415	M00841 
cpd00683	C00921	M00841 
cpd00954	C01300	M00841 
cpd02920	C04807	M00841 
cpd02978	C04895	M00841 
cpd03518	C05922	M00841 
cpd03519	C05923	M00841 
cpd03666	C06148	M00841 
cpd00038	C00044	M00842 
cpd00233	C00272	M00842 
cpd02315	C03684	M00842 
cpd02978	C04895	M00842 
cpd03518	C05922	M00842 
cpd03519	C05923	M00842 
cpd03666	C06148	M00842 
cpd00038	C00044	M00843 
cpd02315	C03684	M00843 
cpd02978	C04895	M00843 
cpd03518	C05922	M00843 
cpd03519	C05923	M00843 
cpd03666	C06148	M00843 
cpd21494	C20264	M00843 
cpd00041	C00049	M00844 
cpd00051	C00062	M00844 
cpd00064	C00077	M00844 
cpd00106	C00122	M00844 
cpd00146	C00169	M00844 
cpd00274	C00327	M00844 
cpd02152	C03406	M00844 
cpd00023	C00025	M00845 
cpd00041	C00049	M00845 
cpd00051	C00062	M00845 
cpd00106	C00122	M00845 
cpd00146	C00169	M00845 
cpd00274	C00327	M00845 
cpd00342	C00437	M00845 
cpd00477	C00624	M00845 
cpd00918	C01250	M00845 
cpd02152	C03406	M00845 
cpd02552	C04133	M00845 
cpd11209	C15532	M00845 
cpd00338	C00430	M00846 
cpd00557	C00748	M00846 
cpd00689	C00931	M00846 
cpd00755	C01024	M00846 
cpd00774	C01051	M00846 
cpd01620	C02463	M00846 
cpd02345	C03741	M00846 
cpd03426	C05778	M00846 
cpd12227	C02987	M00846 
cpd00028	C00032	M00847 
cpd00557	C00748	M00847 
cpd00093	C00108	M00848 
cpd01518	C02247	M00848 
cpd07527	C10641	M00848 
cpd00022	C00024	M00849 
cpd00113	C00129	M00849 
cpd00202	C00235	M00849 
cpd00279	C00332	M00849 
cpd00292	C00356	M00849 
cpd00332	C00418	M00849 
cpd00812	C01107	M00849 
cpd17039	C20345	M00849 
cpd00202	C00235	M00850 
cpd00202	C00235	M00851 
cpd00202	C00235	M00852 
cpd00026	C00029	M00854 
cpd00089	C00103	M00854 
cpd00387	C00498	M00854 
cpd11657	C00369	M00854 
cpd11735	C00718	M00854 
cpd00079	C00092	M00855 
cpd00089	C00103	M00855 
cpd11657	C00369	M00855 
cpd26836	C00092	M00855 
cpd14889	C16168	M00861 
cpd14890	C16169	M00861 
cpd14893	C16172	M00861 
cpd14894	C16173	M00861 
cpd15090	C16374	M00861 
cpd15091	C16375	M00861 
cpd15092	C16376	M00861 
cpd15093	C16387	M00861 
cpd15094	C16388	M00861 
cpd15095	C16389	M00861 
cpd01237	C01794	M00862 
cpd03164	C05337	M00862 
cpd03230	C05447	M00862 
cpd03231	C05448	M00862 
cpd03232	C05449	M00862 
cpd03241	C05460	M00862 
cpd03248	C05467	M00862 
cpd11263	C15614	M00862 
cpd17481	C17343	M00862 
cpd17483	C17346	M00862 
cpd03164	C05337	M00866 
cpd00028	C00032	M00868 
cpd00033	C00037	M00868 
cpd00338	C00430	M00868 
cpd00689	C00931	M00868 
cpd00755	C01024	M00868 
cpd00774	C01051	M00868 
cpd00791	C01079	M00868 
cpd01476	C02191	M00868 
cpd02083	C03263	M00868 
cpd00052	C00063	M00872 
cpd00584	C00789	M00872 
cpd00786	C01068	M00872 
cpd12044	C02189	M00872 
cpd00584	C00789	M00873 
cpd00584	C00789	M00874 
cpd00054	C00065	M00875 
cpd00738	C01005	M00875 
cpd02150	C03401	M00875 
cpd00064	C00077	M00876 
cpd00404	C00515	M00876 
cpd00079	C00092	M00877 
cpd08991	C12212	M00877 
cpd08992	C12213	M00877 
cpd26836	C00092	M00877 
cpd31268	C20668	M00877 
cpd00022	C00024	M00878 
cpd00078	C00091	M00878 
cpd00452	C00582	M00878 
cpd01507	C02232	M00878 
cpd09843	C14144	M00878 
cpd09844	C14145	M00878 
cpd19069	C07086	M00878 
cpd21184	C19945	M00878 
cpd21185	C19946	M00878 
cpd21214	C19975	M00878 
cpd21301	C20062	M00878 
cpd00023	C00025	M00879 
cpd00051	C00062	M00879 
cpd02103	C03296	M00879 
cpd02160	C03415	M00879 
cpd03525	C05931	M00879 
cpd03526	C05932	M00879 
cpd00038	C00044	M00880 
cpd03520	C05924	M00880 
cpd19503	C18237	M00880 
cpd19505	C18239	M00880 
cpd21090	C19848	M00880 
cpd11470	C05752	M00881 
cpd12225	C02972	M00881 
cpd19172	C15973	M00881 
cpd11470	C05752	M00882 
cpd12225	C02972	M00882 
cpd11470	C05752	M00883 
cpd12225	C02972	M00883 
cpd19172	C15973	M00883 
cpd01335	C01944	M00884 
cpd19172	C15973	M00884 
cpd00002	C00002	M00889 
cpd00069	C00082	M00889 
cpd01132	C01610	M00889 
cpd04322	C07024	M00889 
cpd04323	C07025	M00889 
cpd04324	C07026	M00889 
cpd04325	C07027	M00889 
cpd04326	C07028	M00889 
cpd04327	C07029	M00889 
cpd04328	C07030	M00889 
cpd04329	C07031	M00889 
cpd04330	C07032	M00889 
cpd00050	C00061	M00890 
cpd00065	C00078	M00891 
cpd00066	C00079	M00891 
cpd00037	C00043	M00892 
cpd00072	C00085	M00892 
cpd00288	C00352	M00892 
cpd00293	C00357	M00892 
cpd19001	C00267	M00892 
cpd19006	C00668	M00892 
cpd19031	C04501	M00892 
cpd00070	C00083	M00893 
cpd07737	C10851	M00893 
cpd00070	C00083	M00894 
cpd04297	C06972	M00894 
cpd04746	C07578	M00894 
cpd07670	C10784	M00894 
cpd24738	C20417	M00894 
cpd24739	C20406	M00894 
cpd31093	C20413	M00894 
cpd00033	C00037	M00895 
cpd00056	C00068	M00895 
cpd00793	C01081	M00895 
cpd02140	C03373	M00895 
cpd02775	C04556	M00895 
cpd02894	C04752	M00895 
cpd08289	C11437	M00895 
cpd14545	C15809	M00895 
cpd14546	C15810	M00895 
cpd14549	C15813	M00895 
cpd14550	C15814	M00895 
cpd21479	C20246	M00895 
cpd21480	C20247	M00895 
cpd00003	C00003	M00896 
cpd00033	C00037	M00896 
cpd00056	C00068	M00896 
cpd00793	C01081	M00896 
cpd02140	C03373	M00896 
cpd02775	C04556	M00896 
cpd02894	C04752	M00896 
cpd21480	C20247	M00896 
cpd26630	C20784	M00896 
cpd00003	C00003	M00897 
cpd00033	C00037	M00897 
cpd00056	C00068	M00897 
cpd00305	C00378	M00897 
cpd00793	C01081	M00897 
cpd02140	C03373	M00897 
cpd02775	C04556	M00897 
cpd02894	C04752	M00897 
cpd21480	C20247	M00897 
cpd26630	C20784	M00897 
cpd00003	C00003	M00898 
cpd00016	C00018	M00898 
cpd00033	C00037	M00898 
cpd00056	C00068	M00898 
cpd00305	C00378	M00898 
cpd00793	C01081	M00898 
cpd02775	C04556	M00898 
cpd02894	C04752	M00898 
cpd21480	C20247	M00898 
cpd26630	C20784	M00898 
cpd00793	C01081	M00899 
cpd00939	C01279	M00899 
cpd02636	C04294	M00899 
cpd02654	C04327	M00899 
cpd02775	C04556	M00899 
cpd02894	C04752	M00899 
cpd05495	C08588	M00900 
cpd05496	C08589	M00900 
cpd17638	C17513	M00900 
cpd21108	C19867	M00900 
cpd21109	C19868	M00900 
cpd21110	C19869	M00900 
cpd00035	C00041	M00901 
cpd00065	C00078	M00901 
cpd00093	C00108	M00901 
cpd00458	C00590	M00902 
cpd07442	C10556	M00902 
cpd07463	C10577	M00902 
cpd07532	C10646	M00902 
cpd07568	C10682	M00902 
cpd07760	C10874	M00902 
cpd12716	C05366	M00902 
cpd19437	C18167	M00902 
cpd00061	C00074	M00903 
cpd01807	C02798	M00903 
cpd02024	C03167	M00903 
cpd03870	C06451	M00903 
cpd03871	C06452	M00903 
cpd03872	C06454	M00903 
cpd02150	C03401	M00904 
cpd00346	C00441	M00905 
cpd08897	C12115	M00905 
cpd31252	C20644	M00905 
cpd31358	C20799	M00905 
cpd00039	C00047	M00906 
cpd02521	C04075	M00906 
cpd00037	C00043	M00909 
cpd00072	C00085	M00909 
cpd00288	C00352	M00909 
cpd03671	C06156	M00909 
cpd19001	C00267	M00909 
cpd19006	C00668	M00909 
cpd19031	C04501	M00909 
cpd00066	C00079	M00910 
cpd00216	C00251	M00910 
cpd00219	C00254	M00910 
cpd00616	C00826	M00910 
cpd00015	C00016	M00911 
cpd00038	C00044	M00911 
cpd00050	C00061	M00911 
cpd00171	C00199	M00911 
cpd00220	C00255	M00911 
cpd00957	C01304	M00911 
cpd02656	C04332	M00911 
cpd02720	C04454	M00911 
cpd02882	C04732	M00911 
cpd11225	C15556	M00911 
cpd15807	C18910	M00911 
cpd00003	C00003	M00912 
cpd00065	C00078	M00912 
cpd00275	C00328	M00912 
cpd00483	C00632	M00912 
cpd00638	C00857	M00912 
cpd00873	C01185	M00912 
cpd01749	C02700	M00912 
cpd02065	C03227	M00912 
cpd02333	C03722	M00912 
cpd02692	C04409	M00912 
cpd00085	C00099	M00913 
cpd00123	C00141	M00913 
cpd00408	C00522	M00913 
cpd00558	C00750	M00913 
cpd00644	C00864	M00913 
cpd00712	C00966	M00913 
cpd01504	C05665	M00913 
cpd00010	C00010	M00914 
cpd00123	C00141	M00914 
cpd00408	C00522	M00914 
cpd00655	C00882	M00914 
cpd00712	C00966	M00914 
cpd00834	C01134	M00914 
cpd02201	C03492	M00914 
cpd02666	C04352	M00914 
cpd20171	C18911	M00914 
cpd00309	C00385	M00915 
cpd04653	C07480	M00915 
cpd04654	C07481	M00915 
cpd09576	C13747	M00915 
cpd15069	C16353	M00915 
cpd00016	C00018	M00916 
cpd00053	C00064	M00916 
cpd00101	C00117	M00916 
cpd00102	C00118	M00916 
cpd00776	C01054	M00917 
cpd01210	C01753	M00917 
cpd01234	C01789	M00917 
cpd01306	C01902	M00917 
cpd01334	C01943	M00917 
cpd01451	C02141	M00917 
cpd05727	C08830	M00917 
cpd08347	C11508	M00917 
cpd08359	C11522	M00917 
cpd08360	C11523	M00917 
cpd14513	C15776	M00917 
cpd14514	C15777	M00917 
cpd14516	C15780	M00917 
cpd14517	C15781	M00917 
cpd14518	C15782	M00917 
cpd14519	C15783	M00917 
cpd00039	C00047	M00918 
cpd00757	C01028	M00918 
cpd02456	C03955	M00918 
cpd03294	C05554	M00918 
cpd24157	C20333	M00918 
cpd00041	C00049	M00919 
cpd00346	C00441	M00919 
cpd02095	C03283	M00919 
cpd03727	C06231	M00919 
cpd21168	C19929	M00919 
cpd00113	C00129	M00921 
cpd00202	C00235	M00921 
cpd00283	C00341	M00921 
cpd00289	C00353	M00921 
cpd00350	C00448	M00921 
cpd00037	C00043	M00922 
cpd00112	C00128	M00922 
cpd00232	C00270	M00922 
cpd00492	C00645	M00922 
cpd27569	C00270	M00922 
cpd00037	C00043	M00923 
cpd21066	C19823	M00923 
cpd31335	C20768	M00923 
cpd31339	C20774	M00923 
cpd00774	C01051	M00924 
cpd01620	C02463	M00924 
cpd03421	C05773	M00924 
cpd03426	C05778	M00924 
cpd03914	C06504	M00924 
cpd08368	C11538	M00924 
cpd08370	C11540	M00924 
cpd08372	C11542	M00924 
cpd08373	C11543	M00924 
cpd08375	C11545	M00924 
cpd14960	C16243	M00924 
cpd14961	C16244	M00924 
cpd17535	C17401	M00924 
cpd19177	C16242	M00924 
cpd00774	C01051	M00925 
cpd01620	C02463	M00925 
cpd03420	C05772	M00925 
cpd03760	C06319	M00925 
cpd03761	C06320	M00925 
cpd03832	C06399	M00925 
cpd03833	C06406	M00925 
cpd03834	C06407	M00925 
cpd03835	C06408	M00925 
cpd03839	C06416	M00925 
cpd03913	C06503	M00925 
cpd03914	C06504	M00925 
cpd00028	C00032	M00926 
cpd00338	C00430	M00926 
cpd00689	C00931	M00926 
cpd00755	C01024	M00926 
cpd00774	C01051	M00926 
cpd02083	C03263	M00926 
cpd02345	C03741	M00926 
cpd03418	C05770	M00926 
cpd12227	C02987	M00926 
cpd00289	C00353	M00927 
cpd03629	C06089	M00927 
cpd03630	C06090	M00927 
cpd03633	C06093	M00927 
cpd08655	C11857	M00927 
cpd08670	C11872	M00927 
cpd08671	C11873	M00927 
cpd08672	C11874	M00927 
cpd08673	C11875	M00927 
cpd00640	C00859	M00928 
cpd01389	C02034	M00928 
cpd01390	C02035	M00928 
cpd03634	C06094	M00928 
cpd03635	C06095	M00928 
cpd08655	C11857	M00928 
cpd08658	C11860	M00928 
cpd08659	C11861	M00928 
cpd08661	C11863	M00928 
cpd08662	C11864	M00928 
cpd00289	C00353	M00929 
cpd00640	C00859	M00929 
cpd03629	C06089	M00929 
cpd03630	C06090	M00929 
cpd03633	C06093	M00929 
cpd08651	C11853	M00929 
cpd08656	C11858	M00929 
cpd08657	C11859	M00929 
cpd08660	C11862	M00929 
cpd08662	C11864	M00929 
cpd08670	C11872	M00929 
cpd08671	C11873	M00929 
cpd08672	C11874	M00929 
cpd08673	C11875	M00929 
cpd00216	C00251	M00930 
cpd17270	C16999	M00930 
cpd17278	C17010	M00930 
cpd17281	C17017	M00930 
cpd17282	C17018	M00930 
cpd23834	C20773	M00930 
cpd31338	C20772	M00930 
cpd00216	C00251	M00931 
cpd17278	C17010	M00931 
cpd17281	C17017	M00931 
cpd17282	C17018	M00931 
cpd23834	C20773	M00931 
cpd31338	C20772	M00931 
cpd00216	C00251	M00932 
cpd00658	C00885	M00932 
cpd01772	C02730	M00932 
cpd02021	C03160	M00932 
cpd02295	C03657	M00932 
cpd03214	C05427	M00932 
cpd03451	C05817	M00932 
cpd09410	C13309	M00932 
cpd11217	C15547	M00932 
cpd12844	C03313	M00932 
cpd16335	C16519	M00932 
cpd00426	C00544	M00933 
cpd02172	C04145	M00933 
cpd16503	C16695	M00933 
cpd17691	C17570	M00933 
cpd27796	C16695	M00933 
cpd00070	C00083	M00934 
cpd01675	C02557	M00934 
cpd11321	C15680	M00934 
cpd11322	C15681	M00934 
cpd11323	C15682	M00934 
cpd11324	C15683	M00934 
cpd11325	C15684	M00934 
cpd11326	C15685	M00934 
cpd20107	C18846	M00934 
cpd20108	C18847	M00934 
cpd00069	C00082	M00935 
cpd00102	C00118	M00935 
cpd00374	C00483	M00935 
cpd00065	C00078	M00936 
cpd00318	C00398	M00936 
cpd00579	C00780	M00936 
cpd00721	C00978	M00936 
cpd01124	C01598	M00936 
cpd00070	C00083	M00937 
cpd00708	C00961	M00937 
cpd02314	C03683	M00937 
cpd02317	C03686	M00937 
cpd04172	C06800	M00937 
cpd22582	C20452	M00937 
cpd22583	C20499	M00937 
cpd22584	C20500	M00937 
cpd22586	C20502	M00937 
cpd22587	C20574	M00937 
cpd22594	C20575	M00937 
cpd22595	C20583	M00937 
cpd23483	C20453	M00937 
cpd31145	C20501	M00937 
cpd31146	C20503	M00937 
cpd31148	C20505	M00937 
cpd31150	C20507	M00937 
cpd00014	C00015	M00938 
cpd00297	C00363	M00938 
cpd00298	C00364	M00938 
cpd00299	C00365	M00938 
cpd00357	C00459	M00938 
cpd00358	C00460	M00938 
cpd00978	C01346	M00938 
cpd00092	C00106	M00939 
cpd00191	C00222	M00939 
cpd00745	C01013	M00939 
cpd21464	C20231	M00939 
cpd21482	C20249	M00939 
cpd21486	C20253	M00939 
cpd00192	C00223	M00940 
cpd05556	C08650	M00940 
cpd06654	C09762	M00940 
cpd00398	C00509	M00941 
cpd03971	C06563	M00941 
cpd06654	C09762	M00941 
cpd07097	C10208	M00941 
cpd09262	C12631	M00941 
cpd11233	C15567	M00941 
cpd00582	C00786	M00942 
cpd00639	C00858	M00942 
cpd01868	C02920	M00942 
cpd07097	C10208	M00942 
cpd07389	C10503	M00942 
cpd14906	C16187	M00942 
cpd01426	C02105	M00943 
cpd02357	C03758	M00943 
cpd02361	C03765	M00943 
cpd03081	C05176	M00943 
cpd03094	C05202	M00943 
cpd03675	C06160	M00943 
cpd03676	C06161	M00943 
cpd01072	C01516	M00944 
cpd01196	C01735	M00944 
cpd01426	C02105	M00944 
cpd03083	C05178	M00944 
cpd03084	C05179	M00944 
cpd03100	C05220	M00944 
cpd03157	C05322	M00944 
cpd03680	C06167	M00944 
cpd03683	C06173	M00944 
cpd03685	C06175	M00944 
cpd01426	C02105	M00945 
cpd01427	C02106	M00945 
cpd03079	C05174	M00945 
cpd03080	C05175	M00945 
cpd03085	C05189	M00945 
cpd03086	C05190	M00945 
cpd03087	C05191	M00945 
cpd03677	C06162	M00945 
cpd03678	C06163	M00945 
cpd01426	C02105	M00946 
cpd01427	C02106	M00946 
cpd01863	C02915	M00946 
cpd02117	C03329	M00946 
cpd02545	C04118	M00946 
cpd06487	C09592	M00946 
cpd00051	C00062	M00947 
cpd00586	C00792	M00947 
cpd02364	C03771	M00947 
cpd00024	C00026	M00948 
cpd00340	C00433	M00948 
cpd00851	C01157	M00948 
cpd02175	C03440	M00948 
cpd02626	C04282	M00948 
cpd00119	C00135	M00949 
cpd03842	C06419	M00949 
cpd00104	C00120	M00950 
cpd00782	C01063	M00950 
cpd00800	C01092	M00950 
cpd01311	C01909	M00950 
cpd21087	C19845	M00950 
