"assignment","cluster","id","microbetag::cluster","name","selected","shared name","value"
"strong","1.0","JQ455434.1.1437","1","JQ455434.1.1437","false","JQ455434.1.1437","JQ455434.1.1437"
"strong","0.0","JQ452987.1.1399","0","JQ452987.1.1399","false","JQ452987.1.1399","JQ452987.1.1399"
"strong","1.0","JQ474837.1.1402","1","JQ474837.1.1402","false","JQ474837.1.1402","JQ474837.1.1402"
"strong","0.0","JQ456725.1.1406","0","JQ456725.1.1406","false","JQ456725.1.1406","JQ456725.1.1406"
"strong","1.0","FJ557967.1.1399","1","FJ557967.1.1399","false","FJ557967.1.1399","FJ557967.1.1399"
"strong","1.0","JQ462350.1.1310","1","JQ462350.1.1310","false","JQ462350.1.1310","JQ462350.1.1310"
"strong","0.0","JQ475598.1.1396","0","JQ475598.1.1396","false","JQ475598.1.1396","JQ475598.1.1396"
"strong","0.0","JQ452455.1.1354","0","JQ452455.1.1354","false","JQ452455.1.1354","JQ452455.1.1354"
"strong","1.0","JF115339.1.1339","1","JF115339.1.1339","false","JF115339.1.1339","JF115339.1.1339"
"strong","1.0","JQ855614.1.1252","1","JQ855614.1.1252","false","JQ855614.1.1252","JQ855614.1.1252"
"strong","1.0","JF116233.1.1347","1","JF116233.1.1347","false","JF116233.1.1347","JF116233.1.1347"
"strong","1.0","EU762681.1.1284","1","EU762681.1.1284","false","EU762681.1.1284","EU762681.1.1284"
"strong","1.0","AY850116.1.1431","1","AY850116.1.1431","false","AY850116.1.1431","AY850116.1.1431"
"strong","0.0","JQ472197.1.1406","0","JQ472197.1.1406","false","JQ472197.1.1406","JQ472197.1.1406"
"strong","1.0","FJ823141.1.1435","1","FJ823141.1.1435","false","FJ823141.1.1435","FJ823141.1.1435"
"strong","0.0","JQ450584.1.1399","0","JQ450584.1.1399","false","JQ450584.1.1399","JQ450584.1.1399"
"strong","1.0","JF160083.1.1354","1","JF160083.1.1354","false","JF160083.1.1354","JF160083.1.1354"
"strong","1.0","JF220935.1.1372","1","JF220935.1.1372","false","JF220935.1.1372","JF220935.1.1372"
"strong","1.0","JF139927.1.1372","1","JF139927.1.1372","false","JF139927.1.1372","JF139927.1.1372"
"strong","1.0","JF058121.1.1279","1","JF058121.1.1279","false","JF058121.1.1279","JF058121.1.1279"
"strong","1.0","JF118670.1.1349","1","JF118670.1.1349","false","JF118670.1.1349","JF118670.1.1349"
"strong","1.0","JQ469086.1.1416","1","JQ469086.1.1416","false","JQ469086.1.1416","JQ469086.1.1416"
"strong","0.0","JQ474225.1.1386","0","JQ474225.1.1386","false","JQ474225.1.1386","JQ474225.1.1386"
"strong","1.0","ACON01000003.712136.713636","1","ACON01000003.712136.713636","false","ACON01000003.712136.713636","ACON01000003.712136.713636"
"strong","1.0","FJ470579.1.1493","1","FJ470579.1.1493","false","FJ470579.1.1493","FJ470579.1.1493"
"strong","1.0","AY253728.1.1441","1","AY253728.1.1441","false","AY253728.1.1441","AY253728.1.1441"
"strong","1.0","EU681966.1.1347","1","EU681966.1.1347","false","EU681966.1.1347","EU681966.1.1347"
"strong","1.0","JQ456289.1.1338","1","JQ456289.1.1338","false","JQ456289.1.1338","JQ456289.1.1338"
"strong","1.0","DQ798038.1.1408","1","DQ798038.1.1408","false","DQ798038.1.1408","DQ798038.1.1408"
"strong","1.0","JQ459484.1.1409","1","JQ459484.1.1409","false","JQ459484.1.1409","JQ459484.1.1409"
"strong","1.0","EF091840.1.1407","1","EF091840.1.1407","false","EF091840.1.1407","EF091840.1.1407"
"strong","1.0","KF385053.1.1517","1","KF385053.1.1517","false","KF385053.1.1517","KF385053.1.1517"
"strong","1.0","EU790198.1.1235","1","EU790198.1.1235","false","EU790198.1.1235","EU790198.1.1235"
"strong","1.0","FJ503749.1.1320","1","FJ503749.1.1320","false","FJ503749.1.1320","FJ503749.1.1320"
"strong","0.0","FJ470415.1.1512","0","FJ470415.1.1512","false","FJ470415.1.1512","FJ470415.1.1512"
"strong","1.0","JQ466881.1.1344","1","JQ466881.1.1344","false","JQ466881.1.1344","JQ466881.1.1344"
"strong","1.0","JQ452435.1.1382","1","JQ452435.1.1382","false","JQ452435.1.1382","JQ452435.1.1382"
"strong","1.0","JQ452441.1.1350","1","JQ452441.1.1350","false","JQ452441.1.1350","JQ452441.1.1350"
"strong","0.0","JQ450183.1.1376","0","JQ450183.1.1376","false","JQ450183.1.1376","JQ450183.1.1376"
"strong","1.0","GU227181.1.1453","1","GU227181.1.1453","false","GU227181.1.1453","GU227181.1.1453"
"strong","0.0","JQ467944.1.1397","0","JQ467944.1.1397","false","JQ467944.1.1397","JQ467944.1.1397"
"strong","0.0","GU400649.1.1435","0","GU400649.1.1435","false","GU400649.1.1435","GU400649.1.1435"
"strong","0.0","JF240333.1.1372","0","JF240333.1.1372","false","JF240333.1.1372","JF240333.1.1372"
"strong","1.0","JQ467983.1.1392","1","JQ467983.1.1392","false","JQ467983.1.1392","JQ467983.1.1392"
"strong","0.0","EU669566.1.1536","0","EU669566.1.1536","false","EU669566.1.1536","EU669566.1.1536"
"strong","1.0","FJ470503.1.1504","1","FJ470503.1.1504","false","FJ470503.1.1504","FJ470503.1.1504"
"strong","0.0","JF803528.1.1394","0","JF803528.1.1394","false","JF803528.1.1394","JF803528.1.1394"
"strong","1.0","JQ452522.1.1379","1","JQ452522.1.1379","false","JQ452522.1.1379","JQ452522.1.1379"
"strong","0.0","AB643464.1.1414","0","AB643464.1.1414","false","AB643464.1.1414","AB643464.1.1414"
"strong","1.0","GQ010645.1.1361","1","GQ010645.1.1361","false","GQ010645.1.1361","GQ010645.1.1361"
"strong","1.0","JQ451290.1.1409","1","JQ451290.1.1409","false","JQ451290.1.1409","JQ451290.1.1409"
"strong","0.0","JQ455449.1.1379","0","JQ455449.1.1379","false","JQ455449.1.1379","JQ455449.1.1379"
"strong","0.0","JQ462618.1.1403","0","JQ462618.1.1403","false","JQ462618.1.1403","JQ462618.1.1403"
"strong","0.0","JQ475515.1.1389","0","JQ475515.1.1389","false","JQ475515.1.1389","JQ475515.1.1389"
"strong","1.0","EF517956.1.1666","1","EF517956.1.1666","false","EF517956.1.1666","EF517956.1.1666"
"strong","1.0","DQ824571.1.1393","1","DQ824571.1.1393","false","DQ824571.1.1393","DQ824571.1.1393"
"strong","1.0","AM420251.1.1246","1","AM420251.1.1246","false","AM420251.1.1246","AM420251.1.1246"
"strong","1.0","AM980448.1.1422","1","AM980448.1.1422","false","AM980448.1.1422","AM980448.1.1422"
"strong","1.0","HE681352.1.1518","1","HE681352.1.1518","false","HE681352.1.1518","HE681352.1.1518"
"strong","0.0","JQ465148.1.1398","0","JQ465148.1.1398","false","JQ465148.1.1398","JQ465148.1.1398"
"strong","1.0","DQ797298.1.1291","1","DQ797298.1.1291","false","DQ797298.1.1291","DQ797298.1.1291"
"strong","1.0","DQ809018.1.1280","1","DQ809018.1.1280","false","DQ809018.1.1280","DQ809018.1.1280"
"strong","1.0","HQ762278.1.1450","1","HQ762278.1.1450","false","HQ762278.1.1450","HQ762278.1.1450"
"strong","1.0","AJZS01000099.7315.8789","1","AJZS01000099.7315.8789","false","AJZS01000099.7315.8789","AJZS01000099.7315.8789"
"strong","1.0","GQ338720.1.1529","1","GQ338720.1.1529","false","GQ338720.1.1529","GQ338720.1.1529"
"strong","1.0","JQ475259.1.1382","1","JQ475259.1.1382","false","JQ475259.1.1382","JQ475259.1.1382"
"strong","0.0","AJ010963.1.1494","0","AJ010963.1.1494","false","AJ010963.1.1494","AJ010963.1.1494"
"strong","0.0","JF134055.1.1368","0","JF134055.1.1368","false","JF134055.1.1368","JF134055.1.1368"
"strong","1.0","AF287780.1.1494","1","AF287780.1.1494","false","AF287780.1.1494","AF287780.1.1494"
"strong","1.0","JQ453474.1.1347","1","JQ453474.1.1347","false","JQ453474.1.1347","JQ453474.1.1347"
"strong","1.0","JQ467884.1.1404","1","JQ467884.1.1404","false","JQ467884.1.1404","JQ467884.1.1404"
"strong","0.0","JQ461335.1.1385","0","JQ461335.1.1385","false","JQ461335.1.1385","JQ461335.1.1385"
"strong","1.0","JQ448506.1.1413","1","JQ448506.1.1413","false","JQ448506.1.1413","JQ448506.1.1413"
"strong","1.0","DQ824105.1.1398","1","DQ824105.1.1398","false","DQ824105.1.1398","DQ824105.1.1398"
"strong","1.0","EU236222.1.1374","1","EU236222.1.1374","false","EU236222.1.1374","EU236222.1.1374"
"strong","0.0","JQ447690.1.1420","0","JQ447690.1.1420","false","JQ447690.1.1420","JQ447690.1.1420"
"strong","1.0","JF709905.1.1429","1","JF709905.1.1429","false","JF709905.1.1429","JF709905.1.1429"
"strong","1.0","AF366269.1.1534","1","AF366269.1.1534","false","AF366269.1.1534","AF366269.1.1534"
"strong","1.0","JQ463941.1.1379","1","JQ463941.1.1379","false","JQ463941.1.1379","JQ463941.1.1379"
"strong","0.0","JQ452508.1.1385","0","JQ452508.1.1385","false","JQ452508.1.1385","JQ452508.1.1385"
"strong","1.0","GQ158076.1.1476","1","GQ158076.1.1476","false","GQ158076.1.1476","GQ158076.1.1476"
"strong","0.0","HQ799702.1.1442","0","HQ799702.1.1442","false","HQ799702.1.1442","HQ799702.1.1442"
"strong","0.0","HM312822.1.1357","0","HM312822.1.1357","false","HM312822.1.1357","HM312822.1.1357"
"strong","1.0","JQ463435.1.1396","1","JQ463435.1.1396","false","JQ463435.1.1396","JQ463435.1.1396"
"strong","1.0","AY953260.1.1527","1","AY953260.1.1527","false","AY953260.1.1527","AY953260.1.1527"
"strong","0.0","FM996957.1.1473","0","FM996957.1.1473","false","FM996957.1.1473","FM996957.1.1473"
"strong","1.0","JQ449973.1.1393","1","JQ449973.1.1393","false","JQ449973.1.1393","JQ449973.1.1393"
"strong","1.0","GQ010625.1.1348","1","GQ010625.1.1348","false","GQ010625.1.1348","GQ010625.1.1348"
"strong","1.0","JF803601.1.1386","1","JF803601.1.1386","false","JF803601.1.1386","JF803601.1.1386"
"strong","1.0","JQ466224.1.1311","1","JQ466224.1.1311","false","JQ466224.1.1311","JQ466224.1.1311"
"strong","1.0","JQ472032.1.1340","1","JQ472032.1.1340","false","JQ472032.1.1340","JQ472032.1.1340"
"strong","1.0","EF511159.1.1419","1","EF511159.1.1419","false","EF511159.1.1419","EF511159.1.1419"
"strong","0.0","JQ467220.1.1402","0","JQ467220.1.1402","false","JQ467220.1.1402","JQ467220.1.1402"
"strong","1.0","JQ447706.1.1383","1","JQ447706.1.1383","false","JQ447706.1.1383","JQ447706.1.1383"
"strong","1.0","JQ465727.1.1352","1","JQ465727.1.1352","false","JQ465727.1.1352","JQ465727.1.1352"
"strong","1.0","JF140904.1.1363","1","JF140904.1.1363","false","JF140904.1.1363","JF140904.1.1363"
"strong","1.0","JQ469831.1.1349","1","JQ469831.1.1349","false","JQ469831.1.1349","JQ469831.1.1349"
"strong","1.0","AF538861.1.1476","1","AF538861.1.1476","false","AF538861.1.1476","AF538861.1.1476"
"strong","0.0","JQ474147.1.1380","0","JQ474147.1.1380","false","JQ474147.1.1380","JQ474147.1.1380"
"strong","1.0","JF175191.1.1373","1","JF175191.1.1373","false","JF175191.1.1373","JF175191.1.1373"
"strong","0.0","EF511181.1.1499","0","EF511181.1.1499","false","EF511181.1.1499","EF511181.1.1499"
"strong","0.0","JQ452670.1.1361","0","JQ452670.1.1361","false","JQ452670.1.1361","JQ452670.1.1361"
"strong","0.0","JQ456138.1.1363","0","JQ456138.1.1363","false","JQ456138.1.1363","JQ456138.1.1363"
"strong","1.0","JQ477249.1.1397","1","JQ477249.1.1397","false","JQ477249.1.1397","JQ477249.1.1397"
"strong","1.0","HE681362.1.1508","1","HE681362.1.1508","false","HE681362.1.1508","HE681362.1.1508"
"strong","1.0","FJ470510.1.1487","1","FJ470510.1.1487","false","FJ470510.1.1487","FJ470510.1.1487"
"strong","0.0","FJ470471.1.1535","0","FJ470471.1.1535","false","FJ470471.1.1535","FJ470471.1.1535"
"strong","1.0","HM294535.1.1353","1","HM294535.1.1353","false","HM294535.1.1353","HM294535.1.1353"
"strong","1.0","JQ467148.1.1286","1","JQ467148.1.1286","false","JQ467148.1.1286","JQ467148.1.1286"
"strong","1.0","JF177519.1.1333","1","JF177519.1.1333","false","JF177519.1.1333","JF177519.1.1333"
"strong","1.0","JN713378.1.1525","1","JN713378.1.1525","false","JN713378.1.1525","JN713378.1.1525"
"strong","1.0","AY134905.1.1504","1","AY134905.1.1504","false","AY134905.1.1504","AY134905.1.1504"
"strong","1.0","FJ557307.1.1402","1","FJ557307.1.1402","false","FJ557307.1.1402","FJ557307.1.1402"
"strong","0.0","JQ452301.1.1384","0","JQ452301.1.1384","false","JQ452301.1.1384","JQ452301.1.1384"
"strong","1.0","FJ470511.1.1458","1","FJ470511.1.1458","false","FJ470511.1.1458","FJ470511.1.1458"
"strong","1.0","GQ047360.1.1358","1","GQ047360.1.1358","false","GQ047360.1.1358","GQ047360.1.1358"
"strong","0.0","JQ468030.1.1401","0","JQ468030.1.1401","false","JQ468030.1.1401","JQ468030.1.1401"
"strong","1.0","DQ805884.1.1399","1","DQ805884.1.1399","false","DQ805884.1.1399","DQ805884.1.1399"
"strong","1.0","EU764628.1.1356","1","EU764628.1.1356","false","EU764628.1.1356","EU764628.1.1356"
"strong","1.0","FJ557325.1.1390","1","FJ557325.1.1390","false","FJ557325.1.1390","FJ557325.1.1390"
"strong","1.0","AF385517.1.1525","1","AF385517.1.1525","false","AF385517.1.1525","AF385517.1.1525"
"strong","1.0","JF151430.1.1347","1","JF151430.1.1347","false","JF151430.1.1347","JF151430.1.1347"
"strong","0.0","JQ477578.1.1386","0","JQ477578.1.1386","false","JQ477578.1.1386","JQ477578.1.1386"
"strong","0.0","JQ460155.1.1401","0","JQ460155.1.1401","false","JQ460155.1.1401","JQ460155.1.1401"
"strong","0.0","GQ030562.1.1369","0","GQ030562.1.1369","false","GQ030562.1.1369","GQ030562.1.1369"
"strong","0.0","HQ805158.1.1469","0","HQ805158.1.1469","false","HQ805158.1.1469","HQ805158.1.1469"
"strong","1.0","AXUQ01000035.65.1481","1","AXUQ01000035.65.1481","false","AXUQ01000035.65.1481","AXUQ01000035.65.1481"
"strong","1.0","JQ478180.1.1372","1","JQ478180.1.1372","false","JQ478180.1.1372","JQ478180.1.1372"
"strong","1.0","JQ469155.1.1380","1","JQ469155.1.1380","false","JQ469155.1.1380","JQ469155.1.1380"
"strong","1.0","GU400587.1.1441","1","GU400587.1.1441","false","GU400587.1.1441","GU400587.1.1441"
"strong","0.0","HE681248.1.1520","0","HE681248.1.1520","false","HE681248.1.1520","HE681248.1.1520"
"strong","0.0","JQ654183.1.1495","0","JQ654183.1.1495","false","JQ654183.1.1495","JQ654183.1.1495"
"strong","1.0","JQ467910.1.1405","1","JQ467910.1.1405","false","JQ467910.1.1405","JQ467910.1.1405"
"strong","1.0","EF154271.1.1419","1","EF154271.1.1419","false","EF154271.1.1419","EF154271.1.1419"
"strong","0.0","JQ468479.1.1415","0","JQ468479.1.1415","false","JQ468479.1.1415","JQ468479.1.1415"
"strong","0.0","JX294354.1.1467","0","JX294354.1.1467","false","JX294354.1.1467","JX294354.1.1467"
"strong","0.0","FM997533.1.1446","0","FM997533.1.1446","false","FM997533.1.1446","FM997533.1.1446"
"strong","1.0","GU409549.1.1209","1","GU409549.1.1209","false","GU409549.1.1209","GU409549.1.1209"
"strong","0.0","JQ467793.1.1389","0","JQ467793.1.1389","false","JQ467793.1.1389","JQ467793.1.1389"
"strong","1.0","JQ465904.1.1391","1","JQ465904.1.1391","false","JQ465904.1.1391","JQ465904.1.1391"
"strong","1.0","JQ453458.1.1382","1","JQ453458.1.1382","false","JQ453458.1.1382","JQ453458.1.1382"
"strong","0.0","JQ467789.1.1279","0","JQ467789.1.1279","false","JQ467789.1.1279","JQ467789.1.1279"
"strong","1.0","JQ471117.1.1399","1","JQ471117.1.1399","false","JQ471117.1.1399","JQ471117.1.1399"
"strong","0.0","ACZS01000106.131.1559","0","ACZS01000106.131.1559","false","ACZS01000106.131.1559","ACZS01000106.131.1559"
"strong","1.0","JQ472834.1.1394","1","JQ472834.1.1394","false","JQ472834.1.1394","JQ472834.1.1394"
"strong","1.0","JQ457812.1.1407","1","JQ457812.1.1407","false","JQ457812.1.1407","JQ457812.1.1407"
"strong","0.0","EU762705.1.1383","0","EU762705.1.1383","false","EU762705.1.1383","EU762705.1.1383"
"strong","0.0","AY188348.1.1545","0","AY188348.1.1545","false","AY188348.1.1545","AY188348.1.1545"
"strong","1.0","JF151842.1.1344","1","JF151842.1.1344","false","JF151842.1.1344","JF151842.1.1344"
"strong","1.0","JF155347.1.1355","1","JF155347.1.1355","false","JF155347.1.1355","JF155347.1.1355"
"strong","1.0","JQ454765.1.1354","1","JQ454765.1.1354","false","JQ454765.1.1354","JQ454765.1.1354"
"strong","1.0","JQ450631.1.1396","1","JQ450631.1.1396","false","JQ450631.1.1396","JQ450631.1.1396"
"strong","1.0","AY207050.1.1452","1","AY207050.1.1452","false","AY207050.1.1452","AY207050.1.1452"
"strong","1.0","DQ808859.1.1280","1","DQ808859.1.1280","false","DQ808859.1.1280","DQ808859.1.1280"
"strong","1.0","DQ798189.1.1370","1","DQ798189.1.1370","false","DQ798189.1.1370","DQ798189.1.1370"
"strong","1.0","EU765443.1.1348","1","EU765443.1.1348","false","EU765443.1.1348","EU765443.1.1348"
"strong","0.0","JQ463641.1.1385","0","JQ463641.1.1385","false","JQ463641.1.1385","JQ463641.1.1385"
"strong","0.0","JQ452519.1.1326","0","JQ452519.1.1326","false","JQ452519.1.1326","JQ452519.1.1326"
"strong","1.0","AY922111.1.1395","1","AY922111.1.1395","false","AY922111.1.1395","AY922111.1.1395"
"strong","1.0","GU118178.1.1404","1","GU118178.1.1404","false","GU118178.1.1404","GU118178.1.1404"
"strong","1.0","EF399991.1.1493","1","EF399991.1.1493","false","EF399991.1.1493","EF399991.1.1493"
"strong","1.0","HQ774884.1.1441","1","HQ774884.1.1441","false","HQ774884.1.1441","HQ774884.1.1441"
"strong","1.0","JQ462826.1.1403","1","JQ462826.1.1403","false","JQ462826.1.1403","JQ462826.1.1403"
"strong","1.0","JQ463667.1.1394","1","JQ463667.1.1394","false","JQ463667.1.1394","JQ463667.1.1394"
"strong","1.0","JQ472095.1.1364","1","JQ472095.1.1364","false","JQ472095.1.1364","JQ472095.1.1364"
"strong","0.0","HQ807557.1.1454","0","HQ807557.1.1454","false","HQ807557.1.1454","HQ807557.1.1454"
"strong","1.0","EU452588.1.1419","1","EU452588.1.1419","false","EU452588.1.1419","EU452588.1.1419"
"strong","1.0","JF002739.1.1368","1","JF002739.1.1368","false","JF002739.1.1368","JF002739.1.1368"
"strong","1.0","EF096151.1.1341","1","EF096151.1.1341","false","EF096151.1.1341","EF096151.1.1341"
"strong","1.0","KF312691.1.1439","1","KF312691.1.1439","false","KF312691.1.1439","KF312691.1.1439"
"strong","1.0","EU451649.1.1430","1","EU451649.1.1430","false","EU451649.1.1430","EU451649.1.1430"
"strong","1.0","HQ744682.1.1460","1","HQ744682.1.1460","false","HQ744682.1.1460","HQ744682.1.1460"
"strong","1.0","JF240084.1.1380","1","JF240084.1.1380","false","JF240084.1.1380","JF240084.1.1380"
"strong","0.0","CP003368.578899.580323","0","CP003368.578899.580323","false","CP003368.578899.580323","CP003368.578899.580323"
"strong","1.0","JF191777.1.1369","1","JF191777.1.1369","false","JF191777.1.1369","JF191777.1.1369"
"strong","1.0","JF160877.1.1344","1","JF160877.1.1344","false","JF160877.1.1344","JF160877.1.1344"
"strong","1.0","JQ451158.1.1406","1","JQ451158.1.1406","false","JQ451158.1.1406","JQ451158.1.1406"
"strong","1.0","JQ452687.1.1398","1","JQ452687.1.1398","false","JQ452687.1.1398","JQ452687.1.1398"
"strong","1.0","JF105591.1.1361","1","JF105591.1.1361","false","JF105591.1.1361","JF105591.1.1361"
"strong","1.0","X87152.1.1478","1","X87152.1.1478","false","X87152.1.1478","X87152.1.1478"
"strong","1.0","JF133435.1.1362","1","JF133435.1.1362","false","JF133435.1.1362","JF133435.1.1362"
"strong","0.0","FJ558235.1.1235","0","FJ558235.1.1235","false","FJ558235.1.1235","FJ558235.1.1235"
"strong","1.0","FJ983016.1.1511","1","FJ983016.1.1511","false","FJ983016.1.1511","FJ983016.1.1511"
"strong","1.0","JQ475425.1.1237","1","JQ475425.1.1237","false","JQ475425.1.1237","JQ475425.1.1237"
"strong","0.0","JF193379.1.1369","0","JF193379.1.1369","false","JF193379.1.1369","JF193379.1.1369"
"strong","1.0","GQ072867.1.1313","1","GQ072867.1.1313","false","GQ072867.1.1313","GQ072867.1.1313"
"strong","1.0","AF385500.1.1353","1","AF385500.1.1353","false","AF385500.1.1353","AF385500.1.1353"
"strong","1.0","JQ472773.1.1326","1","JQ472773.1.1326","false","JQ472773.1.1326","JQ472773.1.1326"
"strong","1.0","JF163338.1.1313","1","JF163338.1.1313","false","JF163338.1.1313","JF163338.1.1313"
"strong","0.0","AZGQ01000004.321752.323280","0","AZGQ01000004.321752.323280","false","AZGQ01000004.321752.323280","AZGQ01000004.321752.323280"
"strong","1.0","JF235588.1.1357","1","JF235588.1.1357","false","JF235588.1.1357","JF235588.1.1357"
"strong","0.0","HQ799607.1.1424","0","HQ799607.1.1424","false","HQ799607.1.1424","HQ799607.1.1424"
"strong","1.0","JQ460060.1.1314","1","JQ460060.1.1314","false","JQ460060.1.1314","JQ460060.1.1314"
"strong","0.0","JQ204964.1.1359","0","JQ204964.1.1359","false","JQ204964.1.1359","JQ204964.1.1359"
"strong","1.0","JQ453528.1.1345","1","JQ453528.1.1345","false","JQ453528.1.1345","JQ453528.1.1345"
"strong","0.0","GU086183.1.1312","0","GU086183.1.1312","false","GU086183.1.1312","GU086183.1.1312"
"strong","1.0","AF366272.1.1505","1","AF366272.1.1505","false","AF366272.1.1505","AF366272.1.1505"
"strong","1.0","DQ093274.1.1273","1","DQ093274.1.1273","false","DQ093274.1.1273","DQ093274.1.1273"
"strong","0.0","JF125962.1.1359","0","JF125962.1.1359","false","JF125962.1.1359","JF125962.1.1359"
"strong","1.0","EF608513.1.1443","1","EF608513.1.1443","false","EF608513.1.1443","EF608513.1.1443"
"strong","1.0","HQ407225.1.1417","1","HQ407225.1.1417","false","HQ407225.1.1417","HQ407225.1.1417"
"strong","1.0","JQ467261.1.1383","1","JQ467261.1.1383","false","JQ467261.1.1383","JQ467261.1.1383"
"strong","0.0","JQ454603.1.1399","0","JQ454603.1.1399","false","JQ454603.1.1399","JQ454603.1.1399"
"strong","1.0","JF150125.1.1382","1","JF150125.1.1382","false","JF150125.1.1382","JF150125.1.1382"
"strong","1.0","JQ454965.1.1419","1","JQ454965.1.1419","false","JQ454965.1.1419","JQ454965.1.1419"
"strong","1.0","JQ462206.1.1399","1","JQ462206.1.1399","false","JQ462206.1.1399","JQ462206.1.1399"
"strong","0.0","EF510743.1.1459","0","EF510743.1.1459","false","EF510743.1.1459","EF510743.1.1459"
"strong","0.0","JQ449393.1.1397","0","JQ449393.1.1397","false","JQ449393.1.1397","JQ449393.1.1397"
"strong","1.0","HQ778326.1.1469","1","HQ778326.1.1469","false","HQ778326.1.1469","HQ778326.1.1469"
"strong","0.0","JQ958870.1.1334","0","JQ958870.1.1334","false","JQ958870.1.1334","JQ958870.1.1334"
"strong","1.0","DQ808638.1.1397","1","DQ808638.1.1397","false","DQ808638.1.1397","DQ808638.1.1397"
"strong","1.0","JX048138.1.1422","1","JX048138.1.1422","false","JX048138.1.1422","JX048138.1.1422"
"strong","1.0","JX543478.1.1514","1","JX543478.1.1514","false","JX543478.1.1514","JX543478.1.1514"
"strong","1.0","DQ798111.1.1398","1","DQ798111.1.1398","false","DQ798111.1.1398","DQ798111.1.1398"
"strong","1.0","JF146273.1.1371","1","JF146273.1.1371","false","JF146273.1.1371","JF146273.1.1371"
"strong","0.0","JQ448754.1.1389","0","JQ448754.1.1389","false","JQ448754.1.1389","JQ448754.1.1389"
"strong","1.0","JF091426.1.1366","1","JF091426.1.1366","false","JF091426.1.1366","JF091426.1.1366"
"strong","0.0","FJ558013.1.1408","0","FJ558013.1.1408","false","FJ558013.1.1408","FJ558013.1.1408"
"strong","1.0","FJ557792.1.1403","1","FJ557792.1.1403","false","FJ557792.1.1403","FJ557792.1.1403"
"strong","1.0","FJ557871.1.1402","1","FJ557871.1.1402","false","FJ557871.1.1402","FJ557871.1.1402"
"strong","1.0","AF537212.1.1453","1","AF537212.1.1453","false","AF537212.1.1453","AF537212.1.1453"
"strong","1.0","AUFQ01000046.32.1280","1","AUFQ01000046.32.1280","false","AUFQ01000046.32.1280","AUFQ01000046.32.1280"
"strong","0.0","JF156452.1.1372","0","JF156452.1.1372","false","JF156452.1.1372","JF156452.1.1372"
"strong","0.0","JF146388.1.1355","0","JF146388.1.1355","false","JF146388.1.1355","JF146388.1.1355"
"strong","1.0","JF082022.1.1250","1","JF082022.1.1250","false","JF082022.1.1250","JF082022.1.1250"
"strong","0.0","JQ467466.1.1366","0","JQ467466.1.1366","false","JQ467466.1.1366","JQ467466.1.1366"
"strong","0.0","JQ454843.1.1296","0","JQ454843.1.1296","false","JQ454843.1.1296","JQ454843.1.1296"
"strong","0.0","JQ450291.1.1417","0","JQ450291.1.1417","false","JQ450291.1.1417","JQ450291.1.1417"
"strong","1.0","JQ453072.1.1419","1","JQ453072.1.1419","false","JQ453072.1.1419","JQ453072.1.1419"
"strong","1.0","AY349379.1.1524","1","AY349379.1.1524","false","AY349379.1.1524","AY349379.1.1524"
"strong","1.0","JF189706.1.1349","1","JF189706.1.1349","false","JF189706.1.1349","JF189706.1.1349"
"strong","1.0","JF133250.1.1372","1","JF133250.1.1372","false","JF133250.1.1372","JF133250.1.1372"
"strong","1.0","JQ450016.1.1358","1","JQ450016.1.1358","false","JQ450016.1.1358","JQ450016.1.1358"
"strong","0.0","AB547696.1.1280","0","AB547696.1.1280","false","AB547696.1.1280","AB547696.1.1280"
"strong","1.0","HQ743718.1.1468","1","HQ743718.1.1468","false","HQ743718.1.1468","HQ743718.1.1468"
"strong","1.0","HQ749447.1.1476","1","HQ749447.1.1476","false","HQ749447.1.1476","HQ749447.1.1476"
"strong","0.0","JQ452430.1.1385","0","JQ452430.1.1385","false","JQ452430.1.1385","JQ452430.1.1385"
"strong","1.0","GU413690.1.1212","1","GU413690.1.1212","false","GU413690.1.1212","GU413690.1.1212"
"strong","1.0","CP001750.2605730.2607248","1","CP001750.2605730.2607248","false","CP001750.2605730.2607248","CP001750.2605730.2607248"
"strong","0.0","JQ470946.1.1394","0","JQ470946.1.1394","false","JQ470946.1.1394","JQ470946.1.1394"
"strong","1.0","JQ460386.1.1400","1","JQ460386.1.1400","false","JQ460386.1.1400","JQ460386.1.1400"
"strong","1.0","JN867258.1.1326","1","JN867258.1.1326","false","JN867258.1.1326","JN867258.1.1326"
"strong","0.0","JQ475394.1.1428","0","JQ475394.1.1428","false","JQ475394.1.1428","JQ475394.1.1428"
"strong","1.0","APVK01000098.3358.4834","1","APVK01000098.3358.4834","false","APVK01000098.3358.4834","APVK01000098.3358.4834"
"strong","1.0","APCF01000172.2485.4022","1","APCF01000172.2485.4022","false","APCF01000172.2485.4022","APCF01000172.2485.4022"
"strong","0.0","JQ473934.1.1322","0","JQ473934.1.1322","false","JQ473934.1.1322","JQ473934.1.1322"
"strong","1.0","JQ452602.1.1388","1","JQ452602.1.1388","false","JQ452602.1.1388","JQ452602.1.1388"
"strong","1.0","JQ454235.1.1442","1","JQ454235.1.1442","false","JQ454235.1.1442","JQ454235.1.1442"
"strong","1.0","JQ467950.1.1436","1","JQ467950.1.1436","false","JQ467950.1.1436","JQ467950.1.1436"
"strong","1.0","EF509096.1.1462","1","EF509096.1.1462","false","EF509096.1.1462","EF509096.1.1462"
