[Acetivibrio] ethanolgignens group ethanolgignens	290052
[Bacteroides] pectinophilus group pectinophilus	384638
[Eubacterium] cellulosolvens group cellulosolvens	29322
[Eubacterium] eligens group eligens	39485
[Eubacterium] hallii group hallii	39488
[Eubacterium] oxidoreducens group oxidoreducens	1732
[Eubacterium] ruminantium group ruminantium	42322
[Eubacterium] ventriosum group ventriosum	39496
[Eubacterium] xylanophilum group xylanophilum	39497
Lachnospiraceae AC2044 group bacterium	nan
Lachnospiraceae FCS020 group bacterium	nan
Lachnospiraceae ND3007 group bacterium	nan
Lachnospiraceae NK3A20 group bacterium	nan
Lachnospiraceae NK4A136 group bacterium	nan
Lachnospiraceae UCG-001 bacterium	nan
Lachnospiraceae UCG-007 bacterium	nan
[Ruminococcus] gauvreauii group gauvreauii	438033
[Ruminococcus] gnavus group gnavus	33038
[Ruminococcus] torques group faecis	nan
[Ruminococcus] torques group lactaris	46228
[Ruminococcus] torques group torques	33039
[Eubacterium] siraeum group siraeum	39492
[Eubacterium] brachy group brachy	35517
[Eubacterium] nodatum group infirmum	56774
[Eubacterium] nodatum group minutum	76124
[Eubacterium] nodatum group nodatum	35518
[Eubacterium] nodatum group pyruvativorans	155865
[Eubacterium] nodatum group sulci	143393
[Eubacterium] saphenum group saphenum	51123
Clostridioides aff.	nan
[Eubacterium] tenue group tenue	1737
[Eubacterium] yurii group yurii	39498
Heliorestis convulata	356322
Desulfallas-Sporotomaculum alcoholivorax	265477
Desulfallas-Sporotomaculum arcticus	341036
Desulfallas-Sporotomaculum geothermicus	39060
Desulfallas-Sporotomaculum gibsoniae	102134
Desulfallas-Sporotomaculum hydroxybenzoicum	68035
Desulfallas-Sporotomaculum sapomandens	102170
Desulfallas-Sporotomaculum syntrophicum	182264
Desulfallas-Sporotomaculum thermosapovorans	58137
Selenomonas noxia-like	135083
Anaeromusa-Anaeroarcus acidaminophila	81464
Anaeromusa-Anaeroarcus burkinensis	82376
Gemmatirosa kalamazoonesis	861299
Nitrospira bacterium	2026887
Nitrospira enrichment	nan
Craurococcus-Caldovatus roseus	77585
Craurococcus-Caldovatus sediminis	2041189
Komagataeibacter hansenii	nan
