assignment,cluster,id,name,selected,shared name,taxonomy,value
strong,1,JQ452042.1.1274,unclassified_Aggregatibacter,false,unclassified_Aggregatibacter,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;unclassified_Aggregatibacter,JQ452042.1.1274
strong,0,JQ456243.1.1365,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ456243.1.1365
strong,0,JQ447930.1.1414,Centipeda_infelix,false,Centipeda_infelix,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;Centipeda_infelix,JQ447930.1.1414
strong,1,JQ455165.1.1400,unclassified_Neisseriaceae,false,unclassified_Neisseriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;unclassified_Neisseriaceae,JQ455165.1.1400
strong,0,HM270674.1.1344,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,HM270674.1.1344
strong,1,JQ449272.1.1394,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ449272.1.1394
strong,1,JQ451970.1.1379,unclassified_Eikenella,false,unclassified_Eikenella,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Eikenella;unclassified_Eikenella,JQ451970.1.1379
strong,0,GU432133.1.1216,Prevotella_oulorum,false,Prevotella_oulorum,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_oulorum,GU432133.1.1216
strong,0,JQ467255.1.1254,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ467255.1.1254
strong,0,HM303850.1.1335,unclassified_Pseudoleptotrichia,false,unclassified_Pseudoleptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;unclassified_Pseudoleptotrichia,HM303850.1.1335
strong,1,JQ467757.1.1383,unclassified_Leptotrichia,false,unclassified_Leptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified_Leptotrichia,JQ467757.1.1383
strong,0,JQ476771.1.1426,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ476771.1.1426
strong,0,JQ449934.1.1399,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JQ449934.1.1399
strong,0,JQ473894.1.1355,unclassified_Capnocytophaga,false,unclassified_Capnocytophaga,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified_Capnocytophaga,JQ473894.1.1355
strong,1,JQ460426.1.1380,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ460426.1.1380
strong,1,EU764628.1.1356,Bacteroides_uniformis,false,Bacteroides_uniformis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uniformis,EU764628.1.1356
strong,1,KC000258.1.1363,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,KC000258.1.1363
strong,1,JF131755.1.1327,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JF131755.1.1327
strong,1,HQ759566.1.1442,Bacteroides_uniformis,false,Bacteroides_uniformis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uniformis,HQ759566.1.1442
strong,0,AF061347.1.1502,unclassified_Treponema,false,unclassified_Treponema,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;unclassified_Treponema,AF061347.1.1502
strong,0,JQ451186.1.1401,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ451186.1.1401
strong,1,JQ472043.1.1400,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ472043.1.1400
strong,0,JQ468513.1.1420,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,JQ468513.1.1420
strong,1,KC290794.1.1494,unclassified_Atopobiaceae,false,unclassified_Atopobiaceae,Root;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;unclassified_Atopobiaceae,KC290794.1.1494
strong,0,JF131342.1.1354,Corynebacterium_durum,false,Corynebacterium_durum,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_durum,JF131342.1.1354
strong,0,JQ467792.1.1376,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ467792.1.1376
strong,1,DQ805631.1.1404,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,DQ805631.1.1404
strong,0,JQ476405.1.1385,Capnocytophaga_ochracea,false,Capnocytophaga_ochracea,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_ochracea,JQ476405.1.1385
strong,1,JQ453094.1.1265,Rothia_aeria,false,Rothia_aeria,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_aeria,JQ453094.1.1265
strong,1,KF691779.1.1235,Rothia_aeria,false,Rothia_aeria,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_aeria,KF691779.1.1235
strong,0,JQ451876.1.1374,Leptotrichia_A_sp001274535,false,Leptotrichia_A_sp001274535,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia_A;Leptotrichia_A_sp001274535,JQ451876.1.1374
strong,1,JX171198.1.1438,Peptidiphaga_gingivicola,false,Peptidiphaga_gingivicola,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;Peptidiphaga_gingivicola,JX171198.1.1438
strong,1,HQ818990.1.1410,unclassified_Campylobacter_A,false,unclassified_Campylobacter_A,Root;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_A;unclassified_Campylobacter_A,HQ818990.1.1410
strong,1,HQ850580.1.1385,unclassified_Actinomyces,false,unclassified_Actinomyces,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified_Actinomyces,HQ850580.1.1385
strong,1,HG799952.1.1818,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,HG799952.1.1818
strong,1,EF532910.1.1588,unclassified_Acinetobacter,false,unclassified_Acinetobacter,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;unclassified_Acinetobacter,EF532910.1.1588
strong,0,JQ454583.1.1399,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ454583.1.1399
strong,0,JF223997.1.1388,unclassified_Actinomyces,false,unclassified_Actinomyces,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified_Actinomyces,JF223997.1.1388
strong,1,GU086173.1.1311,unclassified_Leptotrichia,false,unclassified_Leptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified_Leptotrichia,GU086173.1.1311
strong,1,DQ799322.1.1402,unclassified_Alistipes,false,unclassified_Alistipes,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;unclassified_Alistipes,DQ799322.1.1402
strong,1,EU764976.1.1376,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,EU764976.1.1376
strong,1,HQ785433.1.1445,unclassified_Butyricimonas,false,unclassified_Butyricimonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;unclassified_Butyricimonas,HQ785433.1.1445
strong,1,HQ757500.1.1466,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,HQ757500.1.1466
strong,0,JQ477259.1.1405,Prevotella_oris,false,Prevotella_oris,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_oris,JQ477259.1.1405
strong,1,GU000401.1.1202,unclassified_Pseudomonas_E,false,unclassified_Pseudomonas_E,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E;unclassified_Pseudomonas_E,GU000401.1.1202
strong,1,JQ958876.1.1408,unclassified_Enterobacteriaceae,false,unclassified_Enterobacteriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unclassified_Enterobacteriaceae,JQ958876.1.1408
strong,0,FJ982979.1.1549,Anaeroglobus_geminatus,false,Anaeroglobus_geminatus,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Anaeroglobus;Anaeroglobus_geminatus,FJ982979.1.1549
strong,1,EF398278.1.1492,Ruminococcus_B_gnavus,false,Ruminococcus_B_gnavus,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B_gnavus,EF398278.1.1492
strong,0,HM312807.1.1359,Prevotella_conceptionensis,false,Prevotella_conceptionensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_conceptionensis,HM312807.1.1359
strong,0,FJ558236.1.1295,unclassified_Lachnoanaerobaculum,false,unclassified_Lachnoanaerobaculum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;unclassified_Lachnoanaerobaculum,FJ558236.1.1295
strong,1,FJ470443.1.1460,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,FJ470443.1.1460
strong,1,GU227220.1.1446,Oribacterium_sp000160135,false,Oribacterium_sp000160135,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;Oribacterium_sp000160135,GU227220.1.1446
strong,1,JQ475392.1.1373,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ475392.1.1373
strong,0,FJ976344.1.1358,Peptidiphaga_sp000466165,false,Peptidiphaga_sp000466165,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;Peptidiphaga_sp000466165,FJ976344.1.1358
strong,1,KF271073.1.1485,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,KF271073.1.1485
strong,1,JF229576.1.1371,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JF229576.1.1371
strong,1,GU432150.1.1204,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,GU432150.1.1204
strong,0,FJ823150.1.1405,Capnocytophaga_granulosa,false,Capnocytophaga_granulosa,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_granulosa,FJ823150.1.1405
strong,1,JQ455258.1.1386,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,JQ455258.1.1386
strong,1,JQ467834.1.1286,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,JQ467834.1.1286
strong,0,JQ452451.1.1380,unclassified_Lachnoanaerobaculum,false,unclassified_Lachnoanaerobaculum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;unclassified_Lachnoanaerobaculum,JQ452451.1.1380
strong,1,JQ455706.1.1369,unclassified_Arachnia,false,unclassified_Arachnia,Root;Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Arachnia;unclassified_Arachnia,JQ455706.1.1369
strong,1,JF231386.1.1369,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JF231386.1.1369
strong,1,JQ456203.1.1331,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,JQ456203.1.1331
strong,1,JF075243.1.1368,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JF075243.1.1368
strong,1,DQ326384.1.1351,Eubacterium_R_sp011958665,false,Eubacterium_R_sp011958665,Root;Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Eubacterium_R;Eubacterium_R_sp011958665,DQ326384.1.1351
strong,1,HQ766831.1.1428,Bacteroides_stercoris,false,Bacteroides_stercoris,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_stercoris,HQ766831.1.1428
strong,0,JQ452595.1.1426,unclassified_Centipeda,false,unclassified_Centipeda,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;unclassified_Centipeda,JQ452595.1.1426
strong,0,JQ476896.1.1333,unclassified_Centipeda,false,unclassified_Centipeda,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;unclassified_Centipeda,JQ476896.1.1333
strong,0,JQ453436.1.1239,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ453436.1.1239
strong,1,FJ558066.1.1408,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,FJ558066.1.1408
strong,1,JQ453324.1.1369,unclassified_Actinomyces,false,unclassified_Actinomyces,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified_Actinomyces,JQ453324.1.1369
strong,0,JQ461210.1.1422,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ461210.1.1422
strong,1,JQ467268.1.1377,unclassified_Capnocytophaga,false,unclassified_Capnocytophaga,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified_Capnocytophaga,JQ467268.1.1377
strong,1,JQ406541.1.1371,unclassified_Veillonellaceae,false,unclassified_Veillonellaceae,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;unclassified_Veillonellaceae,JQ406541.1.1371
strong,1,JQ448701.1.1394,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ448701.1.1394
strong,0,JQ467876.1.1406,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ467876.1.1406
strong,1,GU561319.1.1432,unclassified_Pauljensenia,false,unclassified_Pauljensenia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;unclassified_Pauljensenia,GU561319.1.1432
strong,1,JF188434.1.1345,Rothia_dentocariosa,false,Rothia_dentocariosa,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_dentocariosa,JF188434.1.1345
strong,1,JQ454383.1.1388,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ454383.1.1388
strong,0,JQ472047.1.1396,Prevotella_oulorum,false,Prevotella_oulorum,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_oulorum,JQ472047.1.1396
strong,1,JF136468.1.1355,Capnocytophaga_endodontalis,false,Capnocytophaga_endodontalis,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_endodontalis,JF136468.1.1355
strong,1,KF817669.1.1395,unclassified_Enterobacteriaceae,false,unclassified_Enterobacteriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unclassified_Enterobacteriaceae,KF817669.1.1395
strong,0,JQ467052.1.1380,Leptotrichia_massiliensis,false,Leptotrichia_massiliensis,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_massiliensis,JQ467052.1.1380
strong,1,AY278625.1.1487,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AY278625.1.1487
strong,1,HQ759757.1.1433,unclassified_Bacteroides,false,unclassified_Bacteroides,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;unclassified_Bacteroides,HQ759757.1.1433
strong,1,JQ467330.1.1363,Neisseria_elongata,false,Neisseria_elongata,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria_elongata,JQ467330.1.1363
strong,1,JQ456388.1.1325,Neisseria_elongata,false,Neisseria_elongata,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria_elongata,JQ456388.1.1325
strong,0,FJ470499.1.1498,Prevotella_conceptionensis,false,Prevotella_conceptionensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_conceptionensis,FJ470499.1.1498
strong,0,JQ468223.1.1406,unclassified_Treponema,false,unclassified_Treponema,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;unclassified_Treponema,JQ468223.1.1406
strong,1,EU764619.1.1382,Mitsuokella_multacida,false,Mitsuokella_multacida,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;Mitsuokella_multacida,EU764619.1.1382
strong,1,AM697254.1.1510,Actinomyces_sp000220835,false,Actinomyces_sp000220835,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_sp000220835,AM697254.1.1510
strong,0,FJ504697.1.1416,Allisonella_pneumosintes,false,Allisonella_pneumosintes,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Allisonella;Allisonella_pneumosintes,FJ504697.1.1416
strong,0,HQ804831.1.1450,unclassified_Rothia,false,unclassified_Rothia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;unclassified_Rothia,HQ804831.1.1450
strong,1,JQ455397.1.1377,Pseudoleptotrichia_goodfellowii,false,Pseudoleptotrichia_goodfellowii,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;Pseudoleptotrichia_goodfellowii,JQ455397.1.1377
strong,0,JQ478184.1.1385,unclassified_Bacteroidia,false,unclassified_Bacteroidia,Root;Bacteria;Bacteroidota;Bacteroidia;unclassified_Bacteroidia,JQ478184.1.1385
strong,0,JQ456298.1.1367,unclassified_Aggregatibacter,false,unclassified_Aggregatibacter,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;unclassified_Aggregatibacter,JQ456298.1.1367
strong,0,JQ469407.1.1398,Prevotella_nigrescens,false,Prevotella_nigrescens,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_nigrescens,JQ469407.1.1398
strong,1,JQ466105.1.1298,Kingella_B_oralis,false,Kingella_B_oralis,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella_B;Kingella_B_oralis,JQ466105.1.1298
strong,0,JQ452619.1.1399,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ452619.1.1399
strong,1,HM099652.1.1386,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,HM099652.1.1386
strong,1,JQ474179.1.1395,unclassified_Prevotella,false,unclassified_Prevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;unclassified_Prevotella,JQ474179.1.1395
strong,0,JQ468459.1.1379,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ468459.1.1379
strong,1,JF127612.1.1359,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JF127612.1.1359
strong,1,JQ451240.1.1400,Corynebacterium_matruchotii,false,Corynebacterium_matruchotii,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_matruchotii,JQ451240.1.1400
strong,0,JQ452070.1.1379,Capnocytophaga_gingivalis,false,Capnocytophaga_gingivalis,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_gingivalis,JQ452070.1.1379
strong,1,JQ451920.1.1402,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ451920.1.1402
strong,1,AF432140.1.1538,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AF432140.1.1538
strong,0,JQ451660.1.1399,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,JQ451660.1.1399
strong,1,FJ439568.1.1422,Deinococcus_wulumuqiensis,false,Deinococcus_wulumuqiensis,Root;Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_wulumuqiensis,FJ439568.1.1422
strong,1,JF086990.1.1328,Deinococcus_wulumuqiensis,false,Deinococcus_wulumuqiensis,Root;Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus_wulumuqiensis,JF086990.1.1328
strong,1,JQ448506.1.1413,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ448506.1.1413
strong,0,JQ457807.1.1393,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JQ457807.1.1393
strong,0,JQ475304.1.1382,Prevotella_conceptionensis,false,Prevotella_conceptionensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_conceptionensis,JQ475304.1.1382
strong,1,JQ451947.1.1228,unclassified_Bacteroidia,false,unclassified_Bacteroidia,Root;Bacteria;Bacteroidota;Bacteroidia;unclassified_Bacteroidia,JQ451947.1.1228
strong,1,JQ693099.1.1454,Leptotrichia_sp018128225,false,Leptotrichia_sp018128225,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_sp018128225,JQ693099.1.1454
strong,1,JQ461591.1.1391,JABCPE02_sp013333255,false,JABCPE02_sp013333255,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;JABCPE02;JABCPE02_sp013333255,JQ461591.1.1391
strong,1,HM557179.1.1382,unclassified_Enterobacteriaceae,false,unclassified_Enterobacteriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unclassified_Enterobacteriaceae,HM557179.1.1382
strong,1,HQ777409.1.1443,Clostridium_Q_symbiosum,false,Clostridium_Q_symbiosum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q_symbiosum,HQ777409.1.1443
strong,0,JQ460156.1.1404,unclassified_Tannerella,false,unclassified_Tannerella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;unclassified_Tannerella,JQ460156.1.1404
strong,1,EU768024.1.1355,Phocaeicola_dorei,false,Phocaeicola_dorei,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola_dorei,EU768024.1.1355
strong,1,DQ801233.1.1334,Bacteroides_uniformis,false,Bacteroides_uniformis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uniformis,DQ801233.1.1334
strong,0,AM420119.1.1497,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AM420119.1.1497
strong,1,JF108306.1.1352,unclassified_W11650,false,unclassified_W11650,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Vallitaleaceae;W11650;unclassified_W11650,JF108306.1.1352
strong,1,JQ452818.1.1384,unclassified_Neisseria,false,unclassified_Neisseria,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;unclassified_Neisseria,JQ452818.1.1384
strong,1,JQ468072.1.1397,Alloprevotella_tannerae,false,Alloprevotella_tannerae,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella_tannerae,JQ468072.1.1397
strong,0,GU227189.1.1463,Prevotella_oris,false,Prevotella_oris,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_oris,GU227189.1.1463
strong,1,AF033304.1.1494,Treponema_D_parvum,false,Treponema_D_parvum,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_D;Treponema_D_parvum,AF033304.1.1494
strong,1,AB036760.1.1411,unclassified_Pseudoramibacter,false,unclassified_Pseudoramibacter,Root;Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Pseudoramibacter;unclassified_Pseudoramibacter,AB036760.1.1411
strong,1,FJ976245.1.1380,Centipeda_sp000315545,false,Centipeda_sp000315545,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;Centipeda_sp000315545,FJ976245.1.1380
